open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2023-04-03 00:00:00+00:00,1794.51,1795.0,1762.77,1794.87,138519.1168,2023-04-03 07:59:59.999000+00:00,246479132.950765,277589,68566.46550000,122012951.89690400,0
2023-04-03 08:00:00+00:00,1794.86,1822.35,1788.64,1797.11,193229.4358,2023-04-03 15:59:59.999000+00:00,349020605.266109,382616,97655.54350000,176413070.12204900,0
2023-04-03 16:00:00+00:00,1797.12,1839.99,1768.27,1810.51,296755.1093,2023-04-03 23:59:59.999000+00:00,535937062.22019905,438476,152034.90910000,274678074.02401700,0
2023-04-04 00:00:00+00:00,1810.51,1823.07,1802.01,1812.2,119270.3485,2023-04-04 07:59:59.999000+00:00,216049564.85189,237519,63435.53680000,114908927.98384600,0
2023-04-04 08:00:00+00:00,1812.21,1891.91,1811.04,1862.96,392299.2363,2023-04-04 15:59:59.999000+00:00,728723324.863854,627447,206388.08710000,383181025.68792900,0
2023-04-04 16:00:00+00:00,1862.96,1887.0,1857.16,1870.37,110639.0563,2023-04-04 23:59:59.999000+00:00,206778808.937524,222459,54494.42350000,101856545.68724800,0
2023-04-05 00:00:00+00:00,1870.38,1925.0,1864.58,1909.96,181836.4294,2023-04-05 07:59:59.999000+00:00,346808274.374247,377015,92351.53690000,176086943.38503700,0
2023-04-05 08:00:00+00:00,1909.96,1942.98,1882.31,1897.2,248116.0509,2023-04-05 15:59:59.999000+00:00,473264839.519237,472567,128174.95250000,244501856.48681800,0
2023-04-05 16:00:00+00:00,1897.21,1918.0,1887.55,1908.69,118643.0352,2023-04-05 23:59:59.999000+00:00,225773717.898079,227449,60812.23560000,115731836.06291000,0
2023-04-06 00:00:00+00:00,1908.68,1909.91,1876.54,1879.22,119806.8371,2023-04-06 07:59:59.999000+00:00,226726279.640909,283187,55714.16040000,105427791.08239000,0
2023-04-06 08:00:00+00:00,1879.22,1885.5,1853.7,1874.55,188294.6257,2023-04-06 15:59:59.999000+00:00,351810933.155944,403006,90696.67700000,169484670.99885800,0
2023-04-06 16:00:00+00:00,1874.54,1882.99,1860.0,1872.41,88139.9724,2023-04-06 23:59:59.999000+00:00,165081087.227147,230495,43924.06040000,82255023.27118800,0
2023-04-07 00:00:00+00:00,1872.41,1882.61,1841.46,1850.79,106561.4257,2023-04-07 07:59:59.999000+00:00,199026296.200762,281213,51174.60900000,95608142.80406900,0
2023-04-07 08:00:00+00:00,1850.78,1863.36,1842.7,1860.36,122542.0662,2023-04-07 15:59:59.999000+00:00,227117957.502217,351885,64408.89180000,119372519.10663400,0
2023-04-07 16:00:00+00:00,1860.36,1872.0,1851.23,1863.72,55152.9954,2023-04-07 23:59:59.999000+00:00,102574496.675587,195963,28218.62770000,52493835.37222500,0
2023-04-08 00:00:00+00:00,1863.73,1879.38,1854.62,1872.29,75435.4417,2023-04-08 07:59:59.999000+00:00,140829379.585015,312506,37920.26620000,70797782.40153100,0
2023-04-08 08:00:00+00:00,1872.3,1874.5,1862.0,1866.89,52059.059,2023-04-08 15:59:59.999000+00:00,97266118.890398,367432,27707.98280000,51769293.56933000,0
2023-04-08 16:00:00+00:00,1866.89,1869.47,1847.0,1848.82,70411.04,2023-04-08 23:59:59.999000+00:00,130697182.454245,222849,31585.03920000,58631311.36357200,0
2023-04-09 00:00:00+00:00,1848.82,1859.6,1824.01,1835.49,97273.7071,2023-04-09 07:59:59.999000+00:00,179192455.640755,312880,46482.57890000,85623432.41110200,0
2023-04-09 08:00:00+00:00,1835.49,1845.53,1826.25,1837.04,87778.6791,2023-04-09 15:59:59.999000+00:00,161114534.504441,420339,47813.21280000,87755589.59938700,0
2023-04-09 16:00:00+00:00,1837.05,1873.99,1836.04,1858.92,102078.9217,2023-04-09 23:59:59.999000+00:00,189571504.695177,220239,52098.03780000,96746876.83261600,0
2023-04-10 00:00:00+00:00,1858.91,1866.01,1846.4,1860.0,90427.8181,2023-04-10 07:59:59.999000+00:00,167991502.931191,137169,43913.73610000,81582397.52476200,0
2023-04-10 08:00:00+00:00,1859.99,1869.98,1847.18,1861.3,101582.6457,2023-04-10 15:59:59.999000+00:00,188731291.193331,154822,52145.82190000,96885473.02945500,0
2023-04-10 16:00:00+00:00,1861.3,1918.79,1857.72,1910.2,242729.3346,2023-04-10 23:59:59.999000+00:00,459489918.73842496,294293,122818.30060000,232479480.24296300,0
2023-04-11 00:00:00+00:00,1910.21,1937.37,1906.25,1921.74,151423.4043,2023-04-11 07:59:59.999000+00:00,290788533.113252,230871,80762.18350000,155095624.05392500,0
2023-04-11 08:00:00+00:00,1921.73,1922.99,1904.0,1913.64,111456.376,2023-04-11 15:59:59.999000+00:00,213483365.232482,167466,56349.19110000,107933491.21536000,0
2023-04-11 16:00:00+00:00,1913.63,1917.0,1881.11,1889.86,142323.7089,2023-04-11 23:59:59.999000+00:00,270117797.500198,192190,72330.34260000,137237553.24207600,0
2023-04-12 00:00:00+00:00,1889.86,1897.13,1852.65,1870.29,153759.3717,2023-04-12 07:59:59.999000+00:00,287643412.70437,208956,79120.78930000,147975445.19204100,0
2023-04-12 08:00:00+00:00,1870.3,1933.0,1864.04,1912.19,320018.5617,2023-04-12 15:59:59.999000+00:00,607708670.346467,367921,160685.22860000,305213816.34117900,0
2023-04-12 16:00:00+00:00,1912.18,1930.37,1893.35,1917.39,157066.4852,2023-04-12 23:59:59.999000+00:00,300311549.027895,224579,78760.09490000,150629286.04967400,0
2023-04-13 00:00:00+00:00,1917.4,1925.98,1899.55,1922.01,135423.9028,2023-04-13 07:59:59.999000+00:00,258946080.352818,176143,74304.54850000,142081087.53004300,0
2023-04-13 08:00:00+00:00,1922.01,2008.39,1919.65,1997.15,400484.4606,2023-04-13 15:59:59.999000+00:00,792796646.6574711,529538,211209.85110000,418072851.59631900,0
2023-04-13 16:00:00+00:00,1997.15,2023.0,1991.09,2012.01,140256.1554,2023-04-13 23:59:59.999000+00:00,281634365.114302,205888,73113.34480000,146798104.75674000,0
2023-04-14 00:00:00+00:00,2012.0,2128.76,2009.22,2105.85,390853.069,2023-04-14 07:59:59.999000+00:00,821604063.329184,549623,201423.90860000,423226811.16812600,0
2023-04-14 08:00:00+00:00,2105.84,2125.0,2049.87,2058.34,280066.1918,2023-04-14 15:59:59.999000+00:00,586973828.07374,358389,143588.29910000,300965739.24404000,0
2023-04-14 16:00:00+00:00,2058.34,2121.47,2042.08,2099.99,225388.1326,2023-04-14 23:59:59.999000+00:00,469141609.720808,274297,118947.94790000,247633620.58266500,0
2023-04-15 00:00:00+00:00,2099.99,2106.11,2071.13,2097.62,111604.3523,2023-04-15 07:59:59.999000+00:00,233160796.29848,179236,53082.69770000,110891967.61652000,0
2023-04-15 08:00:00+00:00,2097.63,2111.85,2092.77,2097.98,103029.234,2023-04-15 15:59:59.999000+00:00,216532068.972791,159072,52948.78370000,111286664.30434900,0
2023-04-15 16:00:00+00:00,2097.97,2108.98,2082.01,2090.6,107190.1988,2023-04-15 23:59:59.999000+00:00,224567986.220239,166991,53089.49860000,111224127.11841700,0
2023-04-16 00:00:00+00:00,2090.61,2102.6,2072.72,2098.0,69746.756,2023-04-16 07:59:59.999000+00:00,145805137.921861,135375,35723.62120000,74702918.62742800,0
2023-04-16 08:00:00+00:00,2097.99,2099.67,2076.02,2093.8,84846.1066,2023-04-16 15:59:59.999000+00:00,177257925.638679,137751,40709.29400000,85050807.32477200,0
2023-04-16 16:00:00+00:00,2093.8,2141.54,2088.54,2118.67,165287.5767,2023-04-16 23:59:59.999000+00:00,349971549.855295,256105,86085.21760000,182201195.36083200,0
2023-04-17 00:00:00+00:00,2118.66,2120.51,2072.0,2090.08,147778.7354,2023-04-17 07:59:59.999000+00:00,309455626.671074,247615,72443.32040000,151703705.88304400,0
2023-04-17 08:00:00+00:00,2090.07,2099.01,2056.25,2071.45,192347.2252,2023-04-17 15:59:59.999000+00:00,399388699.42147,280449,90450.86460000,187821711.56513100,0
2023-04-17 16:00:00+00:00,2071.46,2088.73,2067.0,2074.0,86846.7465,2023-04-17 23:59:59.999000+00:00,180589002.693964,146753,43324.29490000,90091478.09933600,0
2023-04-18 00:00:00+00:00,2073.99,2110.61,2051.0,2100.28,125716.9973,2023-04-18 07:59:59.999000+00:00,262116774.353228,209541,65231.01080000,136034009.15308300,0
2023-04-18 08:00:00+00:00,2100.28,2125.0,2088.12,2095.5,161660.9866,2023-04-18 15:59:59.999000+00:00,340442426.370008,236837,77260.21020000,162724143.76328200,0
2023-04-18 16:00:00+00:00,2095.49,2107.96,2069.91,2103.5,126866.6296,2023-04-18 23:59:59.999000+00:00,264732262.846592,190423,63451.79780000,132424256.10654900,0
2023-04-19 00:00:00+00:00,2103.51,2104.6,2065.15,2073.91,99386.7973,2023-04-19 07:59:59.999000+00:00,207146156.259553,182084,45956.91440000,95772518.27118500,0
2023-04-19 08:00:00+00:00,2073.91,2073.92,1962.06,1983.41,470028.5999,2023-04-19 15:59:59.999000+00:00,936360073.474793,625515,236067.93730000,469968022.26539000,0
2023-04-19 16:00:00+00:00,1983.41,1991.42,1923.03,1933.73,205973.663,2023-04-19 23:59:59.999000+00:00,404427958.124674,309250,99202.11240000,194737984.97948000,0
